status_id	created_at	screen_name	text	favorite_count	retweet_count
1370226821548113922	2021-03-12T04:15:06Z	WSJ	Chinese regulators want to restrain Alibaba, but not too much to upset the 780 million Chinese consumers who used it to make purchases last year https://t.co/mrb2p0hHks	130	40
1370223092908359680	2021-03-12T04:00:17Z	WSJ	From @WSJopinion: Ignore the baseless attacks. Elaine Chao has broken barriers for generations of women and Asian-Americans in public service, write @MichelleSteelCA and @YoungKimCA.  https://t.co/HNLhwHS5Hr	79	24
1370219263290699778	2021-03-12T03:45:04Z	WSJ	"""I love this pasta because all the ingredients speak to Sicily."" Pasta Milanese, despite its name, is Sicilian through and through. Take bucatini and top it with sardines or anchovies and a sauce of tomatoes, onions and fennel, with breadcrumbs. https://t.co/bKTOzmTPcZ"	124	31
1370215496398815233	2021-03-12T03:30:06Z	WSJ	The Baltimore Ravens have a proposal to change NFL overtime. It's unorthodox. It's just a little bit crazy. It's supposed to make the game more fair—and more fun. https://t.co/SuvyYwLXnR	60	12
1370211722364084230	2021-03-12T03:15:06Z	WSJ	The National Guard’s monthslong deployment at the U.S. Capitol is projected to cost $521 million through May. Following the Jan. 6 breach of the Capitol by a pro-Trump mob, the area has been surrounded by military personnel and security fencing. https://t.co/cYzMJ6HrM6	60	25
1370207997960581128	2021-03-12T03:00:18Z	WSJ	Biotech companies and researchers are studying treatments that could help patients with spinal-cord injuries recover abilities to move and function that they've lost. Finding a successful treatment could spur more research and investment in the field. https://t.co/zsCsshz7Xh	104	30
1370204180984520705	2021-03-12T02:45:08Z	WSJ	After a season with empty ballparks, Major League Baseball is making its plans to bring fans back this season. Up first: The Texas Rangers, who could have 40,000 people on opening day. https://t.co/HIdRgBzckf	127	38
1370200438880997376	2021-03-12T02:30:16Z	WSJ	President Biden called on states to make all adults in the U.S. eligible for Covid-19 vaccines by May 1 and set a goal for the public to be able to gather in small groups during Independence Day weekend https://t.co/cwfSbTD2zb	223	51
1370196620382507009	2021-03-12T02:15:05Z	WSJ	Bound for the Caribbean this spring? Here’s how to navigate the many Covid obstacles https://t.co/1msondq2e8	37	10
1370192893651136512	2021-03-12T02:00:17Z	WSJ	Florida is lauded as a mecca for buyers fleeing New York and California for warmer weather and low taxes. But the fact is that each year nearly as many people move out of the state as move in. https://t.co/jCJk27ZYVT	843	431
1370189064247377924	2021-03-12T01:45:04Z	WSJ	From @WSJopinion: The FBI has fought domestic terrorism successfully for more than half a century. New laws are unnecessary and threaten civil liberties, writes Thomas J. Baker. https://t.co/PJQtyrvAez	52	20
1370185337381740548	2021-03-12T01:30:15Z	WSJ	Gov. Cuomo's office reached out to ex-employees about a woman who accused him of sexual harassment. Some saw the calls as attempts to intimidate them. https://t.co/7K932OXwlE	147	89
1370185313314803712	2021-03-12T01:30:10Z	WSJ	Amazon said it recently removed a three-year-old book about transgender issues from its platforms because it decided not to sell books that frame transgender and other sexual identities as mental illnesses https://t.co/Z0J8cGhPIu	99	32
1370181521261334530	2021-03-12T01:15:06Z	WSJ	Paypal said it expects to allow users at some point this year to tap their cryptocurrency balances for payments at millions of merchants that use the online payments company. Here's a look at what led PayPal to launch its cryptocurrency market last year. https://t.co/k0V5kuF91h	109	39
1370179230286417921	2021-03-12T01:05:59Z	WSJ	New York Gov. Andrew Cuomo will face an impeachment investigation into sexual-harassment allegations and his handling of Covid-19 deaths in nursing homes https://t.co/jCwLW43DvW	168	39
1370177822770204679	2021-03-12T01:00:24Z	WSJ	TikTok videos, Zoom tours and virtual-reality headsets. How students are checking out college campuses without leaving home. https://t.co/rkFkc2hs20	35	14
1370173965218553857	2021-03-12T00:45:04Z	WSJ	Danish health officials said they have temporarily halted the use of AstraZeneca's Covid-19 vaccine, as they and other European regulators investigate reports of severe blood clots in people who’ve received doses https://t.co/McSNArPVWk	106	90
1370170188822351873	2021-03-12T00:30:04Z	WSJ	From @WSJopinion: In a year of lockdowns, healthcare workers have been courageous, drug companies ingenious, and average Americans resilient. The political class and health experts? Not so much. https://t.co/AEps1jJesl	90	29
1370167690325848073	2021-03-12T00:20:08Z	WSJ	The Texas attorney general sued the city of Austin over its attempts to require mask-wearing, the latest in a string of battles between the state and local jurisdictions over Covid-19 health measures https://t.co/7UKyedHMdP	98	36
1370165156739739648	2021-03-12T00:10:04Z	WSJ	How the Covid-19 relief bill would give up to $3,600 support per child as tax credit https://t.co/SWIK5Et9zd	279	89
1370163309933105156	2021-03-12T00:02:44Z	WSJ	Two weeks after first landing on Mars, is NASA’s Perseverance rover any closer to finding signs of life? Jennifer Trosper from NASA’s Jet Propulsion Laboratory explains. #WSJWhatsNow https://t.co/n8vAlvdG60	97	35
1370158876218294275	2021-03-11T23:45:07Z	WSJ	🎧  Listen: In today's episode of The Journal podcast, @pattersonscott explains how one company is trying to make America a player in the market for lithium, a key ingredient in electric car batteries https://t.co/174KasxwNq	23	7
1370156907210637316	2021-03-11T23:37:17Z	WSJ	President Biden will call on states to make all American adults eligible for Covid-19 vaccines by May 1 and set a goal for the public to be able to gather in small groups during the Fourth of July holiday, senior administration officials said https://t.co/RCmwaYrPhk	176	48
1370155164527693835	2021-03-11T23:30:22Z	WSJ	As violent crime has been on the rise in many parts of Atlanta since last summer, some residents of its wealthiest suburb have launched a committee to explore seceding from the city, which would mean having its own police department https://t.co/W7tvYVimVe	59	12
1370152581440417792	2021-03-11T23:20:06Z	WSJ	The Biden administration’s effort to help millions of tenants who have fallen behind on their rent avoid eviction faces challenges in a series of conflicting court rulings https://t.co/GniZTget9G	40	8
1370150062932828161	2021-03-11T23:10:05Z	WSJ	From @WSJopinion: Democrats shot down even modest improvements to the $1.9 trillion Covid bill. In time, they may pay a price for it, writes @KarlRove https://t.co/JGcVVpNkKN	82	10
1370147549793882116	2021-03-11T23:00:06Z	WSJ	President Joe Biden will deliver his first prime-time speech from the White House, discussing next steps in handling the coronavirus pandemic. Here's how to watch. https://t.co/5LpBOwFfWi	48	18
1370145038416633862	2021-03-11T22:50:07Z	WSJ	Businesses are poised to benefit from twin victories in the $1.9 trillion relief package, which gives consumers more to spend but doesn’t force companies to raise workers’ wages https://t.co/TygrYEZQsf	47	14
1370142514938806277	2021-03-11T22:40:06Z	WSJ	Soaring home prices during the pandemic prompted more borrowers to pocket cash from refinancings, with U.S. homeowners pulling nearly $153 billion out of their homes last year through cash-out refis. That is the most since 2007. https://t.co/vWXKGMGNDY	34	16
1370139998763294731	2021-03-11T22:30:06Z	WSJ	Another round of stimulus checks is coming soon now that President Biden has signed the coronavirus relief legislation into law, and money could start reaching people’s bank accounts as soon as this weekend. Here's the latest on who's eligible. https://t.co/9dbrLk0bVX	56	17
1370136232089501701	2021-03-11T22:15:08Z	WSJ	“Kids can’t do learning online without power. Being stuck at home, sheltering in place, people need continuous power.” Machines that restore heat and electricity are becoming a must-have for a growing number of people. https://t.co/PFZbujNk9d	34	12
1370132532793118726	2021-03-11T22:00:26Z	WSJ	One year ago today, the WHO declared Covid-19 a pandemic and the NBA suspended its season. In this WSJ documentary, 12 prominent executives share their experiences from March 2020. https://t.co/b741rw09Ox	59	15
1370129940172173319	2021-03-11T21:50:08Z	WSJ	Attorney General Merrick Garland moved shortly after his swearing-in Thursday to get briefed on the extensive investigation into the Jan. 6 pro-Trump riot at the U.S. Capitol, which he has called his top priority https://t.co/O9JfynitkU	225	50
1370127414446145544	2021-03-11T21:40:05Z	WSJ	Political pressure is mounting in Texas for a reversal of $16 billion in power overcharges from last month’s blackouts https://t.co/WSvorkVm4Z	94	27
1370124909289082881	2021-03-11T21:30:08Z	WSJ	Florida is lauded as a mecca for buyers fleeing New York and California for warmer weather and low taxes. But the fact is that each year nearly as many people move out of the state as move in: they're fleeing hurricanes, heat and escalating home prices. https://t.co/EJ9rAy3G2H	135	37
1370121122201620486	2021-03-11T21:15:05Z	WSJ	State officials referred a complaint that New York Gov. Andrew Cuomo inappropriately touched a female aide at the Executive Mansion to the Albany Police Department https://t.co/7eONsnhkXc	51	16
1370117326184452100	2021-03-11T21:00:00Z	WSJ	Bumble is now the second-highest-grossing dating app in the world. @DoubleLJSquared explains why investors shouldn’t fall in love with it yet. #WSJWhatsNow https://t.co/sXHSWL5GP7 https://t.co/uo6JDutwlG	36	10
1370113564850188296	2021-03-11T20:45:03Z	WSJ	From @WSJopinion: When Covid returns, the economic and social interests of the general population merit equal standing with public-health experts, writes @danhenninger https://t.co/S2jaKJHJjP	35	9
1370109775506120705	2021-03-11T20:30:00Z	WSJ	"Shorter workweeks and surprise days off are just a few ways managers are trying to curb employee burnout, @ChipCutter reports. 
#WSJWhatsNow https://t.co/2xIPkpDwGU https://t.co/9BeuZKFzXE"	42	11
1370106034187071491	2021-03-11T20:15:08Z	WSJ	Oklahoma's governor will lift the state’s remaining Covid-19 restrictions, including capacity limits on events and the use of masks in state buildings, citing declines in new cases and vaccination progress https://t.co/G0adCSzuiU	99	21
1370102261410566145	2021-03-11T20:00:09Z	WSJ	Nearly 60 Democratic members of the state Legislature called Thursday for Gov. Andrew Cuomo’s resignation amid accusations of inappropriate behavior toward female aides and a federal probe of Covid-19 deaths in state nursing homes https://t.co/ksM0BpU7yv	70	12
1370097215490949124	2021-03-11T19:40:06Z	WSJ	China's plan for tech giant Alibaba: more alignment with Communist Party, less Jack Ma https://t.co/8fNBcLwTeT	75	33
1370091901832036356	2021-03-11T19:18:59Z	WSJ	President Biden signed into law a $1.9 trillion relief bill that will provide direct payments to many Americans, extend enhanced jobless aid and disburse funds for vaccine distribution efforts, marking his first major legislative victory as president https://t.co/qteQnCZJ6U	264	92
1370090918582308866	2021-03-11T19:15:04Z	WSJ	Campus mock-ups on Minecraft. College-inspired cookbooks. Virtual-reality tours. People are visiting college campuses this year without leaving home. https://t.co/VSPqkDGyLW	40	13
1370087122724646913	2021-03-11T18:59:59Z	WSJ	Ghislaine Maxwell, the British socialite and confidante of disgraced financier Jeffrey Epstein, is selling her London home to raise funds to pay for her legal defense, according to her family’s spokesman https://t.co/V4sipBUItr	59	19
1370083709064515589	2021-03-11T18:46:25Z	WSJ	#WSJWhatsNow: Stock pickers came up short, again. 60% of U.S. large-cap stock-picking funds lagged behind the S&amp;P 500 in 2020. @karen_langley explains. https://t.co/gVMLp6kr1e https://t.co/BfxlQAy8bP	37	16
1370080761081106432	2021-03-11T18:34:42Z	WSJ	Asian ride-hailing startup Grab is in talks to go public via SPAC at a valuation of as much as $40 billion, the largest such deal ever https://t.co/ZqFfmqeH0B	57	28
1370079615784468486	2021-03-11T18:30:09Z	WSJ	Analysis of real-world performance of Covid-19 vaccine from Pfizer-BioNTech in Israel indicates it is highly effective at preventing both symptomatic and asymptomatic cases  https://t.co/AmpewDYTut	176	37
1370075839182823424	2021-03-11T18:15:09Z	WSJ	A positive test within Duke’s travel party forced the Blue Devils to withdraw from the ACC men's basketball tournament, putting the team in further danger of missing March Madness for the first time since the 1994-95 season https://t.co/8Y1usMHGKk	38	12
1370072051223031812	2021-03-11T18:00:06Z	WSJ	The House passed bills to expand background checks to nearly all gun sales and extend the window for background checks to 10 days from three days. The bills were a priority for Democratic leaders, and passed mostly along party lines. https://t.co/Kjf85VHwfx	85	19
1370068304585441284	2021-03-11T17:45:13Z	WSJ	From @WSJopinion: The CDC claims to be “following the science,” but its advice suggests it is still paralyzed by fear, writes @MartyMakary https://t.co/P566jd8fLI	68	19
1370064517615529998	2021-03-11T17:30:10Z	WSJ	As violent crime has been on the rise in many parts of Atlanta since last summer, some residents of its wealthiest suburb have launched a committee to explore seceding from the city, which would mean having its own police department https://t.co/H3q0HJ4HOh	52	20
1370060729164967940	2021-03-11T17:15:06Z	WSJ	What’s next for Parler after the social network popular among Trump supporters failed to regain access to Apple’s App Store? https://t.co/SUf7NtqHLh	34	14
1370058443034398721	2021-03-11T17:06:01Z	WSJ	Tom Cruise's 320-acre Telluride, Colo., estate, which features a sports court, dirt bike and snowmobile track, and an extensive network of trails, is hitting the market for $39.5 million https://t.co/t6o93ibA71	108	25
1370056932665524229	2021-03-11T17:00:01Z	WSJ	How much does the federal minimum wage buy you?  We compare the purchasing power of the minimum wage, then vs. now #WSJWhatsNow https://t.co/oVGyxPKtIN https://t.co/YZ09cNodPT	57	37
1370053193720340485	2021-03-11T16:45:10Z	WSJ	Millions of tenants are behind on their rent and utility bills because of the fallout from the pandemic. The federal government has a pot of money to help them, but the rules are complicated. Here’s what you need to know. https://t.co/nhyO92odyr	58	17
1370049465462235141	2021-03-11T16:30:21Z	WSJ	The European Union is extending a mechanism that allows member states to block vaccine exports to most non-EU countries by companies that previously signed contracts with the bloc to supply vaccines, keeping the system in place until the end of June https://t.co/7DdVypXZkx	33	18
1370045650994348037	2021-03-11T16:15:12Z	WSJ	New Yorkers ages 60 and older can be vaccinated. In New Jersey, residents 65 and older are eligible, while in Connecticut, the cutoff is 55. Discrepancies by location are stoking confusion and encouraging some to trek to states with more lenient policies. https://t.co/cavYzvmE4k	38	14
1370043257162448901	2021-03-11T16:05:41Z	WSJ	A GIF of a Pop-Tart-shaped cat sold for almost $600,000 in February. The sale is part of an explosion of NFTs – or non-fungible tokens. Here’s how they work. https://t.co/25gXTNkxfl	89	26
1370042531065565197	2021-03-11T16:02:48Z	WSJ	A digital collage from an artist who goes by the professional name of Beeple sold at Christie’s for $69.3 million—more than works by Frida Kahlo, Salvador Dalí or Paul Gauguin. It’s also the most expensive digital asset to ever sell as an NFT. https://t.co/F8FrFvdliI	196	81
1370038083236868096	2021-03-11T15:45:07Z	WSJ	Today is the 10th anniversary of the strongest earthquake to ever hit Japan. See what the government has done to rebuild the country's northeast.  https://t.co/TNCPT9qhnH	143	47
1370034308665196553	2021-03-11T15:30:07Z	WSJ	From @WSJopinion: The Democratic Party is united behind the most left-wing agenda in decades. The $1.9 trillion spending bill is only a taste of what’s coming https://t.co/njv5WiF9Rr	109	27
1370031786743435268	2021-03-11T15:20:06Z	WSJ	China is ready to rein in Alibaba, but regulators don’t want to crush a tech giant popular with Chinese households and global investors https://t.co/6CarEjzCdX	85	34
1370030533825150978	2021-03-11T15:15:07Z	WSJ	Hong Kong’s finance sector was roiled Thursday by a coronavirus outbreak that emanated from fitness centers in the city, with large banks, brokerages and asset managers vacating some offices and employees rushing to get tested for Covid-19 https://t.co/J1F7tITZsC	48	32
1370026783219748867	2021-03-11T15:00:13Z	WSJ	As many employees finish out a year of pandemic stresses, from child-care crises to burnout from long workdays at home, many companies are reluctant to fire workers or even raise performance concerns https://t.co/UwUIdmcPhQ	60	9
1370025001189961736	2021-03-11T14:53:08Z	WSJ	A Minneapolis judge reinstated a charge of third-degree murder against former police officer Derek Chauvin in the killing of George Floyd https://t.co/Qynhc2BPrB	152	34
1370022981615808515	2021-03-11T14:45:07Z	WSJ	Small-business advocates are calling on the government to extend the March 31 deadline to apply for a loan from the Paycheck Protection Program https://t.co/UWhZGQoQ3O	32	7
1370019226673643522	2021-03-11T14:30:12Z	WSJ	The new battlefront in the $1.9 trillion Covid-19 relief bill is over how voters perceive it leading up to the 2022 midterms https://t.co/CKuJwu8qOn	56	13
1370015913169289218	2021-03-11T14:17:02Z	WSJ	Danish health officials said they have temporarily halted the use of AstraZeneca's Covid-19 vaccine, as they and other European regulators investigate reports of severe blood clots in people who’ve received doses https://t.co/NzAO8s7tI8	158	135
1370011632768868358	2021-03-11T14:00:01Z	WSJ	Lithium prices are surging, sparking concerns about limited supplies of the battery metal that is crucial to the electric-vehicle boom #WSJWhatsNow https://t.co/hp5RdKDgIk	57	22
1370009636716302344	2021-03-11T13:52:05Z	WSJ	Both Democrats and Republicans have talked about a need to strengthen U.S. antitrust law. This year could test whether they are serious about hammering out legislation to make it happen. https://t.co/UDPdKgLcdo	68	17
1370007570212085762	2021-03-11T13:43:52Z	WSJ	J&amp;J's single-shot Covid-19 vaccine was cleared for use by the EU's regulator, but appears unlikely to immediately accelerate Europe’s lagging rollout https://t.co/VGrZdI5KTK	73	23
1370006369475121154	2021-03-11T13:39:06Z	WSJ	Jobless claims declined slightly to 712,000 as the labor market offers other signs of improvement following an easing of Covid-19 case numbers https://t.co/5Hf9Wm33Md	52	16
1370002144380788740	2021-03-11T13:22:19Z	WSJ	President Biden is set to sign a $1.9 trillion Covid-19 relief bill that includes $1,400 checks to many Americans, a one-year expansion of the child tax credit and money for vaccine distribution, and had no support from Republicans #WSJWhatsNow https://t.co/1x8efYRd42	163	61
1369999128722309125	2021-03-11T13:10:20Z	WSJ	The European Central Bank said it will ramp up the pace of debt purchases to support Europe's flagging economy after a recent rise in bond yields, diverging from the Federal Reserve https://t.co/23qPUL9wrp	54	23
1369996878419480578	2021-03-11T13:01:23Z	WSJ	Some 60% of U.S. large-cap stock-picking funds lagged behind the benchmark S&amp;P 500 in 2020 https://t.co/SuiqdYH01n	33	10
1369994040075227137	2021-03-11T12:50:07Z	WSJ	The 2011 Fukushima nuclear disaster has been contained. Decommissioning the stricken plant is just beginning. https://t.co/x9Xtm73oPp	77	35
1369989766415007748	2021-03-11T12:33:08Z	WSJ	Prince William said his family isn’t racist, the first public rebuttal from a senior member of the British monarchy of allegations made by Prince Harry and Meghan Markle https://t.co/6yM8p3NuCR	184	35
1369989000069591051	2021-03-11T12:30:05Z	WSJ	Here’s what we’re watching ahead of Thursday’s opening bell https://t.co/ausPH9JLsb	39	10
1369985241218158595	2021-03-11T12:15:09Z	WSJ	Heavily invested in unprofitable companies, ARK Investment Management’s ETFs probably face more volatility ahead https://t.co/gf7miZCpDc	57	16
1369981438515372035	2021-03-11T12:00:02Z	WSJ	Shares of videogame platform Roblox soared in their public debut Wednesday, as the market frenzy for newly listed tech stocks continues #WSJWhatsNow https://t.co/FYynOUsJfn	63	16
1369979426650349568	2021-03-11T11:52:02Z	WSJ	Shell has appointed former BHP CEO Andrew Mackenzie to help guide company’s plans to reduce reliance on fossil fuels and expand in low-carbon energy https://t.co/WfXrCc3687	61	21
1369977692523728901	2021-03-11T11:45:09Z	WSJ	An overhaul approved by China’s national assembly will give Beijing much greater control over Hong Kong elections that were meant to be partly democratic https://t.co/ho9KAbel1P	254	220
1369973929394200581	2021-03-11T11:30:12Z	WSJ	“They can’t kill all of us.” Myanmar’s youth are leading the fight against a military coup. https://t.co/0ULu07FwkZ	173	56
1369970113177346052	2021-03-11T11:15:02Z	WSJ	In the decade since the strongest earthquake in Japan’s history triggered a huge tsunami, the cleanup effort has become one of the world’s most expensive, costing some $300 billion so far https://t.co/dcR43NnCYN	160	50
1369966568524877825	2021-03-11T11:00:57Z	WSJ	A review of more than 130 studies related to school reopening and safety across the world concludes that closing classrooms should be a last resort https://t.co/NCD4eLAOBp	135	44
1369962581524373506	2021-03-11T10:45:06Z	WSJ	The death of at least one teenage girl in an aerial bombardment of a jungle camp in Colombia operated by a narco-trafficking group has touched off outrage aimed at the country's defense ministry https://t.co/Va17RSmGJD	52	21
1369958807225446403	2021-03-11T10:30:06Z	WSJ	Prince Charles wants to trim the ranks of working royal family members, but the difficulties in managing the exit of Prince Harry and Meghan Markle illustrate how hard that will be https://t.co/mN2j7RZ9Df	60	12
1369955024193921029	2021-03-11T10:15:04Z	WSJ	Take an early look at the front page of The Wall Street Journal https://t.co/5xQPDPcm8q https://t.co/s4VTBSQv7P	103	39
1369951293473710080	2021-03-11T10:00:15Z	WSJ	"Essay: ""Zoom towns"" are on the rise as remote work gives more Americans a chance to live where they prefer—often far away from the traditional office centers of big cities https://t.co/E0DfWcTsg3"	98	24
1369943706518847489	2021-03-11T09:30:06Z	WSJ	"""One of the myths about happiness is that it means always feeling good, always in a state of enjoyment."" How scientists are rewriting what it means to be happy. https://t.co/XTdFKdhu2I"	85	25
1369936161188294661	2021-03-11T09:00:07Z	WSJ	In this recipe for Tunisian-style orange-almond cake, breadcrumbs used in place of flour offer a delightful texture https://t.co/eAhIcU1j3e	79	19
1369928615916363779	2021-03-11T08:30:08Z	WSJ	For impressive blossoms—lilacs, rhododendron, magnolias—make spring come early by bringing cuttings indoors and coaxing them to flower. Here's a guide. https://t.co/O8APyU539p	51	18
1369921070137028610	2021-03-11T08:00:09Z	WSJ	GE plans to pursue a 1-for-8 reverse stock split, which would exchange one new share for eight old ones. Here are answers to commonly asked questions about the move. https://t.co/NEONHlgujm	38	12
1369913502689857536	2021-03-11T07:30:05Z	WSJ	“They are collecting data on everyone regardless of whether there is a connection to a crime.” License-plate scanners are feeding immense databases with details on Americans’ driving habits, with little public awareness about how the data is used. https://t.co/MvX0EEdLVx	101	63
1369905959468990464	2021-03-11T07:00:07Z	WSJ	An antibody drug from GlaxoSmithKline and Vir reduced hospitalizations or death from Covid-19 by 85% compared with a placebo in a clinical trial. The companies plan to seek the drug's authorization immediately. https://t.co/BWwIx2cvVx	184	73
1369898421872627720	2021-03-11T06:30:09Z	WSJ	Akio Toyoda says Apple should be ready for 40-year commitment to the industry https://t.co/dzJNcaZjlx	93	19
1369890871131463681	2021-03-11T06:00:09Z	WSJ	In the decade since the strongest earthquake in Japan’s history triggered a huge tsunami, the cleanup effort has become one of the world’s most expensive, costing some $300 billion so far https://t.co/UxzqVLKyJp	120	65
1369887067812069379	2021-03-11T05:45:02Z	WSJ	"Researchers are beginning to investigate whether ""group dosing,"" in which patients share potentially life-altering psychedelic experiences together, could strengthen social connections and boost their sense of belonging https://t.co/rzufuxTKz7"	75	25
1369883318053900294	2021-03-11T05:30:08Z	WSJ	Take an early look at the front page of The Wall Street Journal https://t.co/5xQPDPcm8q https://t.co/rKrU46NUfo	113	40
1369879534733041664	2021-03-11T05:15:06Z	WSJ	Trappist breweries are facing a supply problem: They’re running out of monks to make the beer. The monks “believe in God and that He will solve this.” https://t.co/HA4LwgFRSC	136	54
1369875779744653313	2021-03-11T05:00:11Z	WSJ	In Houston, a sprawling Mediterranean-style mansion designed by Robert A.M. Stern Architects is coming on the market for $34.5 million. If it sold for close to its asking price, the property would be the most expensive ever sold in the area. https://t.co/H8smThWagv	49	5
1369871993902882818	2021-03-11T04:45:08Z	WSJ	Prince Charles wants to trim the ranks of working royal family members, but that exposes the palace to the risk that minor royals try to profit from their regal connections https://t.co/S8ErQMSIt6	78	25
1369868211643121670	2021-03-11T04:30:07Z	WSJ	The SEC postponed a decision on Nasdaq's plan to press for more diversity on corporate boards https://t.co/zjNZUrpQEU	36	22
1369864423062577152	2021-03-11T04:15:03Z	WSJ	“They can’t kill all of us.” Myanmar’s youth are leading the fight against a military coup. https://t.co/7eElorvYq7	294	114
1369860709979406338	2021-03-11T04:00:18Z	WSJ	From @WSJopinion: Beijing’s relentless advance has finally awakened the sleeping American giant. Partisanship must not stall our response, writes @BillGalston https://t.co/a0DWGi2hv7	64	22
1369856875290890240	2021-03-11T03:45:04Z	WSJ	Here’s what college students and parents need to know about the coronavirus relief bill, which President Biden is expected to sign into law this week  https://t.co/6IN6m5ek8o	64	24
1369853138296004611	2021-03-11T03:30:13Z	WSJ	"How ""Bad Moon Rising,"" the 1969 hit for Creedence Clearwater Revival, was inspired by hippie astrology, Elvis and a 1941 movie, as told by John Fogerty https://t.co/qdTj2uWPZb"	141	33
1369849329104650240	2021-03-11T03:15:05Z	WSJ	The Justice Department urged the Supreme Court to side with college athletes who are challenging the NCAA's limits on their compensation. The high-stakes case is scheduled for arguments later this month. https://t.co/xsH6Af9Oaw	88	23
1369845593754001419	2021-03-11T03:00:14Z	WSJ	Jacob Collier, the English music wunderkind, was as surprised as everyone else when he earned a Grammy nomination for album of the year. “I was completely flabbergasted.” https://t.co/bI1YwP31Fk	48	8
1369841788228341765	2021-03-11T02:45:07Z	WSJ	A Facebook consortium withdrew its bid to build a new internet conduit between California and Hong Kong after months of pressure from U.S. national-security officials, the latest sign of a deepening rift between the two governments https://t.co/lfXRp4b96b	77	31
1369837997932347398	2021-03-11T02:30:03Z	WSJ	The Minnesota Supreme Court said it wouldn't intervene in the trial of former Minneapolis police officer Derek Chauvin, potentially ending a legal move that could delay the case https://t.co/WkiCkFeSuc	66	20
1369834232680505345	2021-03-11T02:15:06Z	WSJ	"""What we saw in sports over the past year was really public health and science in action."" One of the more remarkable things about Covid-19 findings is how many of them come from sports. https://t.co/mZbsukl9FB"	74	24
1369830502241275907	2021-03-11T02:00:16Z	WSJ	Review: The Frick Collection temporarily trades its Gilded Age mansion for Marcel Breuer’s Brutalist icon and makes us see its masterpieces with fresh eyes https://t.co/YG2YSnxsV4	48	10
1369826686339006466	2021-03-11T01:45:06Z	WSJ	AMC has reopened many of its theaters in recent weeks after a winter surge of coronavirus cases prompted the world’s largest movie theater chain to re-close several cinemas at the end of 2020 https://t.co/GkoqXi5fkQ	142	39
1369822925507936261	2021-03-11T01:30:10Z	WSJ	From @WSJopinion: If the Wuhan lab leak theory remains unresolved, it will hang over global politics for decades to come, writes @HolmanJenkins https://t.co/4L0kp9hEW9	130	43
1369819108989050880	2021-03-11T01:15:00Z	WSJ	@RichardRubinDC @Saunderswsj How you manage investments in assets like stocks, cryptocurrencies or even your retirement plan can have a significant impact on your tax bill. @Saunderswsj on what investors need to know. https://t.co/JP38VqYf1W https://t.co/0LKw9ntH3b	60	17
1369815419679346690	2021-03-11T01:00:20Z	WSJ	Healthcare professionals have discovered a cure for a better work-life balance: Luxury housing that offers a shorter commute to major medical centers https://t.co/4DIYcjHhtz	74	17
1369811576929259520	2021-03-11T00:45:04Z	WSJ	Trappist abbeys are running low on monks—and they're needed to brew Trappist beer. The monks “believe in God and that He will solve this.” https://t.co/qPp4ijBSiX	152	50
1369807829650059268	2021-03-11T00:30:11Z	WSJ	Nursing home residents can now receive visitors under most circumstances, after widespread vaccination helped sharply reduce Covid-19 cases and deaths among residents of the facilities https://t.co/tgrM7nMegW	112	20
1369804041774063616	2021-03-11T00:15:07Z	WSJ	Hackers said they accessed surveillance footage at several companies, including Tesla, and at public agencies including an Alabama jail, after finding a username and password for an administrative account on the internet https://t.co/Lk6DVhsgBJ	31	30
1369800237116764164	2021-03-11T00:00:00Z	WSJ	Model Ashley Graham talks about what she wants to be remembered for and what keeps her motivated #WSJWhatsNow https://t.co/UbDK0t0Gif	14	6
1369797733121409032	2021-03-10T23:50:03Z	WSJ	In travel, there are some silver linings to the pandemic. Some technologies are rolling out faster, key airport projects have been sped up and some airline policies have changed for the benefit of fliers. https://t.co/E7hLPk1EDY	57	16
1369795224441131009	2021-03-10T23:40:05Z	WSJ	Moderna has begun testing in people a new Covid-19 vaccine that is designed to better target a coronavirus strain first identified in South Africa  https://t.co/GI1iQlucaM	217	63
1369792720588464136	2021-03-10T23:30:08Z	WSJ	Governments in Germany, Italy and the U.K. are paying millions of furloughed workers to stay home as Europe reels from the pandemic. In Italy, they have been a fixture for many workers and employers for decades. https://t.co/gmsGfGtJY9	58	29
1369790195835473922	2021-03-10T23:20:06Z	WSJ	“They can’t kill all of us.” Myanmar’s youth are leading the fight against a military coup. https://t.co/I4lBlYbrEg	184	66
1369787665655205893	2021-03-10T23:10:03Z	WSJ	ESPN struck a seven-year deal for rights to NHL games that will bring Stanley Cup Finals to Disney’s ABC broadcast network and make local-TV games available on ESPN+ streaming service  https://t.co/OiovyXpGm7	23	7
1369785235139878918	2021-03-10T23:00:24Z	WSJ	From @WSJopinion: As with LBJ’s Great Society, expect Democrats to congratulate themselves for any positive trends that follow their stimulus package, writes @jasonrileywsj https://t.co/gmjiLwXVjb	79	17
1369782640992284673	2021-03-10T22:50:05Z	WSJ	In the decade since the strongest earthquake in Japan’s history triggered a huge tsunami, the cleanup effort has become one of the world’s most expensive, costing some $300 billion so far https://t.co/6DX5tFX5dG	110	52
1369780376613380101	2021-03-10T22:41:05Z	WSJ	Scientists will likely discover the origin of the Covid-19 pandemic within the next few years, after they pursue and zero in on an animal source for the virus, a member of an international team of investigators led by the World Health Organization said https://t.co/OtrucZSb7l	80	31
